userId,animeId,ratings,timestamp
147051,1872,7.0,"Feb 02, 2017 T 03:47 AM"
36208,1874,7.0,"Mar 14, 2020 T 08:49 AM"
36208,1874,7.0,"Jul 08, 2009 T 12:37 AM"
237057,1878,3.0,"Jan 10, 2021 T 07:17 AM"
223322,1878,8.0,"Aug 01, 2004 T 01:41 AM"
24118,1878,9.0,"May 27, 2022 T 09:21 AM"
85525,1879,9.0,"Jul 08, 2020 T 12:38 PM"
19677,1879,7.0,"Jun 04, 2003 T 06:18 PM"
316175,1879,7.0,"Jul 16, 2014 T 06:52 AM"
303207,1879,5.0,"Mar 28, 2016 T 09:56 AM"
85531,1880,8.0,"Mar 17, 2018 T 02:07 PM"
303210,1880,2.0,"Jan 05, 2007 T 04:48 AM"
61673,1881,7.0,"Jun 15, 2010 T 09:24 AM"
131561,1883,7.0,"Dec 14, 2015 T 08:10 PM"
5756,1884,5.0,"Mar 23, 2014 T 01:08 PM"
5561,1884,6.0,"Mar 03, 2009 T 03:36 AM"
35027,1885,9.0,"Nov 03, 2019 T 08:16 AM"
35027,1885,9.0,"Dec 04, 2019 T 02:23 PM"
238730,1885,4.0,"Jun 28, 2018 T 11:43 PM"
238730,1885,4.0,"Mar 30, 2005 T 05:38 PM"
33522,1887,1.0,"Apr 03, 2021 T 04:07 AM"
37014,1887,9.0,"Sep 12, 2008 T 05:52 AM"
281464,1887,6.0,"Apr 09, 2020 T 05:20 PM"
232290,1887,8.0,"Dec 26, 2006 T 04:39 PM"
21449,1887,1.0,"May 11, 2013 T 09:56 PM"
10468,1887,9.0,"Dec 21, 2019 T 06:36 PM"
316749,1887,10.0,"Sep 23, 2006 T 03:39 PM"
18822,1887,4.0,"Apr 11, 2009 T 03:07 AM"
79184,1887,2.0,"Jan 07, 2012 T 07:49 PM"
234218,1887,7.0,"Apr 01, 2022 T 02:26 AM"
236230,1888,8.0,"Apr 19, 2020 T 04:01 AM"
9992,1888,9.0,"Sep 10, 2017 T 08:52 AM"
791,1888,9.0,"Aug 05, 2008 T 02:30 PM"
791,1888,9.0,"Jun 19, 2013 T 11:45 AM"
9992,1888,9.0,"Sep 28, 2015 T 05:06 AM"
236230,1888,8.0,"Sep 20, 2003 T 01:05 PM"
287326,1889,9.0,"Mar 15, 2015 T 09:59 AM"
32500,1889,1.0,"Apr 30, 2003 T 10:54 PM"
19581,1889,4.0,"Oct 01, 2007 T 01:06 PM"
15292,1889,6.0,"Oct 07, 2016 T 06:46 PM"
100377,1889,10.0,"Jun 01, 2017 T 03:51 AM"
37293,1889,10.0,"May 02, 2008 T 04:37 AM"
180127,1889,9.0,"May 29, 2014 T 02:08 PM"
244604,1889,9.0,"Oct 03, 2019 T 07:00 AM"
273150,1889,7.0,"Nov 09, 2007 T 09:56 PM"
18933,1889,7.0,"Apr 24, 2014 T 03:54 PM"
38100,1890,8.0,"Mar 20, 2003 T 04:36 AM"
24211,1890,4.0,"Feb 22, 2011 T 03:29 PM"
10282,1890,9.0,"Apr 08, 2005 T 12:04 PM"
128521,1894,6.0,"Feb 27, 2009 T 02:35 PM"
37948,1894,7.0,"May 04, 2004 T 05:38 AM"
217513,1894,5.0,"Jul 04, 2021 T 02:00 PM"
302298,1894,6.0,"Aug 26, 2016 T 03:48 PM"
118853,1894,7.0,"Apr 04, 2021 T 10:59 AM"
62261,1894,7.0,"Oct 16, 2017 T 10:18 AM"
81408,1894,3.0,"Oct 01, 2021 T 04:14 PM"
35021,1895,8.0,"Aug 27, 2005 T 08:45 PM"
35021,1895,8.0,"Sep 28, 2015 T 04:20 PM"
243649,1895,8.0,"Sep 02, 2008 T 07:54 AM"
243649,1895,8.0,"Nov 05, 2018 T 01:25 AM"
99743,1896,3.0,"Dec 06, 2005 T 11:31 PM"
2685,1896,8.0,"Sep 12, 2004 T 12:45 AM"
227179,1896,6.0,"Feb 12, 2022 T 05:00 AM"
36858,1896,5.0,"Dec 16, 2018 T 09:15 AM"
202879,1896,9.0,"Oct 02, 2021 T 02:44 PM"
36858,1896,5.0,"Aug 29, 2011 T 12:52 PM"
62917,1896,5.0,"Oct 02, 2013 T 12:50 AM"
202879,1896,9.0,"Feb 26, 2021 T 04:02 PM"
99743,1896,3.0,"Oct 08, 2015 T 05:34 PM"
62917,1896,5.0,"Dec 17, 2011 T 01:30 AM"
53119,1899,5.0,"Dec 03, 2016 T 06:31 AM"
33812,1899,9.0,"Mar 27, 2009 T 04:56 AM"
32836,1900,10.0,"Aug 01, 2007 T 01:07 PM"
40859,1900,7.0,"Jan 06, 2013 T 07:20 PM"
73369,1901,9.0,"Feb 03, 2021 T 12:50 PM"
234034,1901,7.0,"Oct 20, 2009 T 09:26 AM"
250491,1901,6.0,"Apr 24, 2017 T 10:44 PM"
247483,1901,9.0,"Jun 10, 2009 T 03:03 AM"
25724,1901,8.0,"Nov 14, 2017 T 06:34 PM"
265068,1901,5.0,"Oct 09, 2011 T 02:33 PM"
316855,1901,6.0,"Jan 03, 2010 T 08:56 AM"
22950,1901,7.0,"May 28, 2013 T 05:36 PM"
248778,1901,6.0,"Aug 16, 2013 T 01:38 AM"
269032,1902,2.0,"Oct 18, 2015 T 08:36 AM"
24105,1902,6.0,"Apr 29, 2013 T 12:05 AM"
239049,1902,2.0,"May 23, 2008 T 09:10 PM"
29908,1902,5.0,"Aug 17, 2008 T 01:40 PM"
33743,1904,8.0,"May 19, 2016 T 06:25 AM"
25180,1905,4.0,"Mar 03, 2003 T 12:31 AM"
26353,1906,10.0,"Aug 06, 2012 T 10:53 PM"
33649,1906,10.0,"Apr 19, 2008 T 07:57 AM"
33742,1906,9.0,"Dec 22, 2008 T 05:32 PM"
68027,1906,9.0,"Oct 28, 2012 T 01:51 AM"
318502,1906,7.0,"Jan 03, 2011 T 08:07 AM"
4938,1906,3.0,"Apr 13, 2013 T 02:55 AM"
95815,1907,8.0,"Dec 27, 2003 T 04:57 AM"
7258,1908,7.0,"Nov 22, 2012 T 09:39 AM"
215795,1909,7.0,"Jul 05, 2021 T 12:37 PM"
214703,1910,8.0,"Aug 30, 2009 T 05:37 PM"
214703,1910,8.0,"Jul 10, 2003 T 07:15 AM"
319360,1910,9.0,"Sep 05, 2009 T 03:23 AM"
319360,1910,9.0,"Apr 06, 2005 T 10:30 AM"
48993,1911,8.0,"Jan 10, 2008 T 10:42 PM"
88691,1912,4.0,"Nov 17, 2019 T 03:52 PM"
60591,1912,3.0,"Dec 18, 2015 T 05:03 AM"
35229,1912,1.0,"Aug 12, 2021 T 05:07 PM"
187623,1912,4.0,"Jun 13, 2010 T 03:42 AM"
14040,1912,5.0,"Mar 16, 2020 T 04:33 PM"
182357,1912,1.0,"Mar 24, 2017 T 09:40 PM"
70271,1913,7.0,"Jan 10, 2019 T 04:28 PM"
12598,1913,7.0,"Mar 14, 2019 T 05:48 PM"
161215,1913,7.0,"Mar 08, 2021 T 04:55 AM"
20822,1913,8.0,"Oct 03, 2020 T 06:30 AM"
203577,1914,10.0,"Nov 03, 2020 T 02:00 PM"
203577,1914,10.0,"Mar 23, 2020 T 08:00 AM"
243161,1914,9.0,"Nov 17, 2014 T 01:20 PM"
12663,1914,10.0,"Dec 02, 2007 T 06:02 PM"
2263,1914,9.0,"Aug 15, 2004 T 05:29 AM"
243161,1914,9.0,"Jan 19, 2005 T 05:38 AM"
12663,1914,10.0,"May 23, 2020 T 02:09 AM"
2263,1914,9.0,"Jan 20, 2012 T 06:11 PM"
322802,1915,6.0,"Nov 04, 2005 T 11:50 AM"
57467,1915,4.0,"Nov 19, 2009 T 01:37 AM"
32435,1915,8.0,"Dec 19, 2007 T 12:48 AM"
9523,1915,9.0,"Mar 13, 2018 T 11:18 PM"
1276,1915,8.0,"Sep 15, 2013 T 06:15 PM"
10467,1915,8.0,"Apr 19, 2003 T 11:29 PM"
271922,1915,8.0,"Dec 13, 2009 T 09:12 AM"
204165,1915,9.0,"Jun 02, 2006 T 11:41 AM"
32590,1915,9.0,"Mar 03, 2005 T 07:20 PM"
10203,1915,8.0,"Jan 13, 2012 T 07:43 AM"
305635,1916,4.0,"Oct 22, 2003 T 11:56 AM"
1346,1916,8.0,"Nov 14, 2011 T 09:48 PM"
21408,1916,5.0,"Jan 24, 2021 T 02:53 AM"
281065,1916,5.0,"Jan 13, 2013 T 08:18 PM"
1508,1916,9.0,"Apr 13, 2006 T 11:53 AM"
38434,1917,4.0,"Aug 30, 2016 T 06:42 PM"
1344,1917,9.0,"Nov 29, 2020 T 10:40 PM"
305492,1917,4.0,"Jul 08, 2013 T 07:58 AM"
1500,1917,8.0,"Mar 14, 2003 T 08:55 AM"
240806,1918,7.0,"Apr 18, 2020 T 02:11 PM"
6886,1918,7.0,"Jan 07, 2020 T 01:26 AM"
78956,1920,8.0,"Dec 10, 2020 T 12:33 PM"
319374,1920,7.0,"Oct 02, 2017 T 06:19 PM"
247028,1921,6.0,"Apr 01, 2020 T 02:39 PM"
198891,1921,7.0,"Mar 28, 2014 T 05:58 AM"
203606,1921,9.0,"Mar 18, 2011 T 07:00 PM"
20608,1921,8.0,"Jul 13, 2006 T 10:53 PM"
20608,1921,8.0,"Jun 24, 2010 T 03:00 AM"
279632,1921,10.0,"Jun 11, 2005 T 09:45 PM"
247028,1921,6.0,"Dec 15, 2007 T 06:25 PM"
279632,1921,10.0,"Apr 12, 2022 T 10:01 PM"
32106,1921,10.0,"Apr 20, 2015 T 03:18 PM"
198891,1921,7.0,"Jun 10, 2012 T 05:20 AM"
309587,1922,7.0,"Aug 13, 2019 T 11:35 PM"
243057,1923,9.0,"Jun 17, 2006 T 01:04 AM"
309864,1923,7.0,"Nov 29, 2008 T 12:19 AM"
255991,1926,6.0,"Oct 13, 2013 T 09:49 AM"
80630,1926,10.0,"Dec 15, 2004 T 02:57 PM"
80630,1926,10.0,"Feb 18, 2020 T 06:04 AM"
255991,1926,6.0,"Mar 07, 2014 T 03:21 AM"
255991,1926,6.0,"Jan 01, 2013 T 01:37 PM"
80630,1926,10.0,"Mar 17, 2017 T 07:15 AM"
2367,1927,10.0,"Jan 06, 2015 T 01:00 AM"
267397,1928,6.0,"Jun 27, 2022 T 09:48 AM"
198574,1928,9.0,"Jun 15, 2020 T 09:58 PM"
165235,1929,3.0,"Jul 08, 2007 T 12:20 PM"
165217,1929,4.0,"Dec 19, 2008 T 07:26 PM"
305721,1929,5.0,"Jan 20, 2017 T 09:06 AM"
209471,1929,5.0,"Aug 02, 2014 T 12:14 PM"
244506,1930,7.0,"May 20, 2005 T 11:08 AM"
299547,1930,6.0,"Aug 01, 2022 T 10:08 AM"
249907,1931,5.0,"Aug 04, 2017 T 02:49 PM"
303501,1931,7.0,"Sep 02, 2022 T 07:57 AM"
75109,1932,7.0,"Nov 17, 2022 T 01:40 AM"
113733,1932,8.0,"Mar 23, 2013 T 03:52 AM"
302576,1932,5.0,"Jun 11, 2013 T 12:57 AM"
37063,1932,4.0,"Jan 21, 2022 T 12:02 PM"
307852,1933,7.0,"Sep 03, 2004 T 03:18 AM"
14057,1935,9.0,"Nov 03, 2014 T 06:25 PM"
237803,1935,8.0,"Nov 19, 2015 T 09:50 AM"
9828,1935,10.0,"Jan 18, 2003 T 12:11 AM"
225633,1935,7.0,"Jul 12, 2017 T 03:52 PM"
37661,1935,9.0,"Jul 02, 2017 T 10:20 AM"
277704,1935,8.0,"Oct 14, 2015 T 01:20 PM"
197399,1935,7.0,"Jul 08, 2005 T 05:47 AM"
231935,1935,7.0,"Feb 05, 2013 T 04:13 AM"
84269,1935,9.0,"Feb 02, 2011 T 10:05 AM"
201415,1935,4.0,"Mar 26, 2013 T 04:38 AM"
22070,1936,8.0,"Sep 25, 2020 T 10:54 AM"
11940,1936,1.0,"Apr 30, 2013 T 04:46 AM"
272654,1936,3.0,"Jul 04, 2010 T 11:36 PM"
93701,1936,9.0,"Jan 06, 2016 T 12:27 AM"
54203,1937,10.0,"Apr 07, 2020 T 04:37 PM"
46185,1938,7.0,"Nov 10, 2009 T 11:32 PM"
46185,1938,7.0,"Jan 19, 2020 T 02:18 AM"
46185,1938,7.0,"Aug 27, 2018 T 12:24 PM"
297110,1940,5.0,"Aug 04, 2008 T 10:10 AM"
14715,1940,10.0,"Oct 18, 2017 T 04:30 PM"
29539,1940,5.0,"Apr 22, 2022 T 11:43 AM"
294845,1940,6.0,"Jan 18, 2008 T 03:45 PM"
18838,1940,6.0,"Jul 04, 2018 T 05:58 AM"
3858,1941,7.0,"Sep 20, 2009 T 08:59 PM"
278218,1941,10.0,"Nov 27, 2003 T 11:55 AM"
93519,1941,8.0,"Aug 24, 2008 T 12:26 AM"
120477,1941,5.0,"Jan 29, 2003 T 05:01 AM"
158635,1942,9.0,"Dec 29, 2021 T 07:59 PM"
620,1942,9.0,"Jun 01, 2022 T 12:21 AM"
198210,1942,10.0,"Feb 13, 2003 T 05:28 AM"
11175,1942,6.0,"Dec 23, 2014 T 10:19 PM"
664,1943,9.0,"Dec 25, 2012 T 08:10 PM"
63421,1943,7.0,"May 05, 2015 T 07:57 AM"
240143,1943,7.0,"May 10, 2019 T 03:53 PM"
193835,1943,9.0,"Jul 22, 2005 T 12:28 AM"
33986,1943,8.0,"Jan 16, 2019 T 01:44 AM"
98135,1943,9.0,"Mar 06, 2016 T 12:24 PM"
74555,1943,8.0,"Jul 30, 2020 T 03:15 PM"
224327,1943,4.0,"Oct 13, 2017 T 08:52 AM"
30543,1943,9.0,"Jun 22, 2008 T 06:53 AM"
221878,1943,6.0,"Jan 05, 2004 T 04:23 PM"
2515,1944,8.0,"Apr 03, 2020 T 09:22 PM"
271,1944,7.0,"Aug 08, 2015 T 11:52 PM"
26002,1944,7.0,"Nov 28, 2009 T 10:48 PM"
179816,1944,9.0,"Nov 26, 2003 T 05:40 PM"
151339,1946,9.0,"May 16, 2005 T 10:15 AM"
20089,1946,8.0,"Oct 01, 2019 T 03:43 PM"
159897,1946,10.0,"Dec 16, 2010 T 09:54 PM"
245931,1946,10.0,"Mar 29, 2020 T 06:17 PM"
96355,1946,10.0,"Aug 30, 2006 T 04:47 PM"
9535,1949,7.0,"Apr 25, 2006 T 02:30 PM"
5197,1949,6.0,"Apr 12, 2022 T 09:35 AM"
319196,1949,6.0,"Oct 06, 2021 T 04:29 AM"
66957,1951,8.0,"Apr 03, 2008 T 04:19 PM"
85131,1951,10.0,"Jun 03, 2004 T 09:09 AM"
184635,1951,8.0,"Feb 23, 2010 T 06:41 AM"
249090,1951,6.0,"Dec 28, 2016 T 01:47 PM"
171493,1951,7.0,"Jan 13, 2011 T 05:33 PM"
316212,1951,6.0,"May 24, 2009 T 01:19 AM"
48303,1951,7.0,"Dec 30, 2008 T 10:58 PM"
201619,1951,6.0,"May 27, 2011 T 01:13 PM"
300151,1951,9.0,"Mar 15, 2017 T 10:46 AM"
320021,1951,4.0,"Feb 19, 2003 T 11:14 PM"
49101,1952,6.0,"Jul 07, 2010 T 10:42 AM"
320102,1952,3.0,"Nov 12, 2003 T 02:03 AM"
10183,1952,7.0,"Mar 03, 2013 T 02:45 PM"
324328,1952,8.0,"Mar 23, 2010 T 12:49 AM"
94013,1952,5.0,"Jan 26, 2010 T 04:39 PM"
254,1952,7.0,"Oct 08, 2013 T 05:15 PM"
8889,1952,5.0,"Jul 12, 2022 T 02:52 AM"
161941,1953,7.0,"May 30, 2006 T 09:54 PM"
87715,1953,7.0,"Dec 17, 2021 T 08:55 AM"
59091,1953,7.0,"May 17, 2020 T 06:32 PM"
319223,1954,2.0,"May 12, 2004 T 11:56 AM"
267802,1954,4.0,"Dec 16, 2021 T 04:24 AM"
27591,1954,8.0,"Nov 05, 2009 T 05:56 AM"
242806,1955,5.0,"Dec 12, 2004 T 11:17 PM"
2760,1955,4.0,"Dec 07, 2014 T 02:12 AM"
17468,1955,8.0,"Jul 23, 2014 T 09:11 PM"
17468,1955,8.0,"Dec 11, 2010 T 02:38 AM"
2760,1955,4.0,"Mar 14, 2003 T 10:02 PM"
242806,1955,5.0,"Oct 26, 2017 T 11:41 AM"
301851,1956,2.0,"Dec 05, 2005 T 10:43 AM"
150055,1956,5.0,"Mar 17, 2022 T 12:09 AM"
6469,1956,6.0,"Nov 30, 2007 T 01:49 AM"
5798,1956,7.0,"Dec 22, 2005 T 03:07 PM"
7922,1956,7.0,"Jan 04, 2017 T 10:16 AM"
32480,1956,6.0,"Aug 07, 2016 T 12:09 PM"
287,1956,8.0,"Apr 10, 2016 T 10:05 AM"
244568,1956,6.0,"Dec 27, 2015 T 05:07 PM"
231641,1956,4.0,"May 15, 2009 T 04:10 AM"
18520,1956,7.0,"Sep 14, 2006 T 07:22 AM"
294536,1958,9.0,"Jan 15, 2014 T 04:09 AM"
230856,1958,5.0,"Feb 16, 2003 T 09:08 AM"
31511,1958,8.0,"Feb 15, 2004 T 07:30 AM"
271626,1959,7.0,"May 31, 2020 T 08:28 AM"
11655,1959,9.0,"Jun 16, 2012 T 01:13 PM"
95465,1959,9.0,"Apr 06, 2011 T 11:55 AM"
95465,1959,9.0,"Aug 24, 2013 T 03:04 AM"
11655,1959,9.0,"Dec 24, 2005 T 03:47 AM"
271626,1959,7.0,"May 19, 2004 T 05:21 PM"
182308,1960,9.0,"May 13, 2015 T 05:52 AM"
77113,1961,9.0,"Jul 31, 2012 T 10:02 AM"
3310,1961,7.0,"Mar 16, 2006 T 03:54 PM"
21043,1961,8.0,"Apr 20, 2015 T 09:04 AM"
68263,1961,10.0,"Jul 01, 2004 T 06:34 AM"
211977,1961,6.0,"Dec 03, 2021 T 06:49 PM"
21043,1961,8.0,"Aug 04, 2008 T 11:22 PM"
68263,1961,10.0,"Feb 19, 2021 T 08:00 AM"
81362,1961,8.0,"Jun 28, 2009 T 09:11 AM"
211977,1961,6.0,"Sep 23, 2022 T 07:51 PM"
10763,1961,6.0,"Jul 03, 2008 T 04:49 AM"
52241,1962,7.0,"May 17, 2011 T 08:03 PM"
1026,1962,9.0,"Feb 03, 2006 T 07:32 PM"
31816,1962,10.0,"Feb 06, 2008 T 04:03 PM"
14206,1962,9.0,"Oct 09, 2021 T 11:15 AM"
245620,1962,9.0,"Oct 31, 2014 T 07:38 AM"
248621,1965,8.0,"Nov 13, 2020 T 12:40 PM"
39493,1965,10.0,"Jul 21, 2005 T 01:50 PM"
61389,1965,7.0,"Feb 26, 2011 T 04:09 AM"
4173,1965,8.0,"Dec 19, 2020 T 07:33 PM"
2165,1965,5.0,"Nov 11, 2006 T 05:35 PM"
179006,1965,8.0,"Jan 29, 2003 T 01:52 PM"
102729,1965,8.0,"Aug 06, 2009 T 04:53 PM"
180772,1965,10.0,"Mar 08, 2014 T 03:48 PM"
185289,1965,9.0,"Dec 30, 2022 T 11:51 PM"
292522,1965,7.0,"Aug 30, 2009 T 10:43 AM"
252021,1966,6.0,"May 15, 2009 T 06:52 PM"
10625,1966,1.0,"Jan 31, 2014 T 01:15 PM"
323464,1966,1.0,"Jun 09, 2007 T 03:02 AM"
109509,1966,6.0,"Nov 08, 2007 T 03:02 PM"
39045,1967,7.0,"Dec 17, 2006 T 03:37 AM"
188912,1967,6.0,"Sep 10, 2016 T 06:54 AM"
280459,1967,7.0,"Dec 10, 2006 T 03:38 PM"
297,1967,5.0,"Sep 16, 2016 T 09:08 AM"
280585,1968,7.0,"Feb 06, 2022 T 10:57 AM"
193769,1968,7.0,"Sep 08, 2019 T 04:12 PM"
298,1968,4.0,"Apr 19, 2006 T 10:08 AM"
309535,1969,7.0,"May 31, 2012 T 04:35 PM"
299,1969,5.0,"Dec 03, 2019 T 06:05 AM"
241644,1969,8.0,"Oct 16, 2020 T 06:17 PM"
193811,1969,8.0,"May 28, 2022 T 11:18 AM"
246234,1972,8.0,"May 20, 2010 T 06:03 PM"
67723,1972,6.0,"Mar 02, 2018 T 05:17 PM"
47313,1972,8.0,"Jul 19, 2011 T 01:57 AM"
239672,1973,4.0,"Apr 20, 2011 T 03:06 PM"
263364,1973,10.0,"Jul 30, 2008 T 07:27 PM"
208313,1973,6.0,"Feb 27, 2013 T 10:53 PM"
298687,1973,5.0,"Aug 05, 2013 T 04:24 AM"
324621,1973,7.0,"Jun 30, 2021 T 10:32 AM"
230913,1974,10.0,"Dec 20, 2011 T 02:19 PM"
70017,1974,10.0,"Sep 06, 2016 T 09:52 PM"
214482,1974,8.0,"Dec 08, 2012 T 09:03 PM"
20108,1974,8.0,"Oct 08, 2008 T 10:06 PM"
304470,1974,8.0,"Apr 14, 2020 T 02:28 PM"
34929,1974,10.0,"Jul 03, 2021 T 09:55 AM"
73923,1974,8.0,"May 26, 2013 T 06:10 PM"
20108,1974,8.0,"May 02, 2015 T 09:47 AM"
102203,1974,9.0,"Dec 17, 2011 T 11:05 AM"
200658,1974,9.0,"Nov 05, 2018 T 06:27 AM"
234000,1975,5.0,"May 19, 2017 T 11:38 AM"
307394,1977,10.0,"May 04, 2014 T 04:04 PM"
178703,1977,6.0,"May 25, 2003 T 10:45 PM"
29461,1977,7.0,"Sep 06, 2016 T 07:18 AM"
269903,1978,7.0,"Dec 20, 2011 T 02:05 PM"
226454,1978,5.0,"Oct 30, 2011 T 11:35 PM"
18436,1978,7.0,"Nov 11, 2021 T 10:59 PM"
218794,1979,7.0,"Jun 17, 2012 T 04:55 AM"
218794,1979,7.0,"Mar 12, 2006 T 10:59 PM"
60839,1979,5.0,"Feb 07, 2014 T 04:52 PM"
60839,1979,5.0,"Feb 13, 2004 T 09:42 PM"
11261,1982,6.0,"Nov 25, 2016 T 10:55 AM"
244944,1982,3.0,"May 29, 2015 T 03:10 PM"
320101,1983,7.0,"Mar 23, 2010 T 08:25 AM"
245545,1984,5.0,"Feb 06, 2008 T 02:46 PM"
245545,1984,5.0,"Mar 15, 2016 T 05:51 AM"
213810,1985,8.0,"Nov 10, 2004 T 09:21 PM"
20018,1985,8.0,"Aug 14, 2003 T 01:59 PM"
317929,1985,10.0,"Sep 03, 2021 T 04:19 AM"
28644,1985,9.0,"Oct 08, 2018 T 10:57 PM"
291553,1988,4.0,"Aug 23, 2016 T 01:29 AM"
243735,1989,4.0,"Jun 19, 2007 T 07:58 AM"
34366,1989,8.0,"Jun 08, 2018 T 02:18 PM"
265433,1989,3.0,"Feb 11, 2015 T 02:10 PM"
319505,1989,6.0,"Feb 27, 2015 T 10:35 PM"
6070,1990,6.0,"Apr 04, 2014 T 02:02 PM"
6070,1990,6.0,"Aug 07, 2004 T 08:04 PM"
248807,1991,5.0,"Dec 15, 2021 T 05:44 PM"
769,1991,5.0,"Apr 10, 2009 T 12:07 AM"
312472,1991,2.0,"Sep 23, 2018 T 12:46 PM"
693,1991,8.0,"Nov 22, 2022 T 10:08 AM"
323414,1992,6.0,"Mar 02, 2015 T 06:07 AM"
210293,1994,4.0,"Feb 11, 2015 T 11:09 AM"
14792,1994,8.0,"Dec 21, 2021 T 09:15 AM"
9181,1994,6.0,"Nov 27, 2017 T 05:15 PM"
38846,1995,1.0,"Jul 20, 2007 T 12:11 AM"
23529,1995,3.0,"Nov 26, 2011 T 06:18 PM"
157955,1995,10.0,"Dec 25, 2003 T 10:26 AM"
7438,1995,3.0,"Jan 09, 2012 T 05:11 PM"
226734,1995,3.0,"Nov 30, 2019 T 11:58 PM"
208506,1995,5.0,"Nov 05, 2021 T 06:18 AM"
142107,1995,7.0,"Feb 07, 2010 T 11:54 PM"
202890,1995,5.0,"Jan 12, 2015 T 08:05 AM"
4089,1996,3.0,"Mar 14, 2005 T 12:16 PM"
161877,1996,3.0,"Nov 19, 2003 T 05:40 PM"
61581,1998,7.0,"Apr 18, 2012 T 08:28 AM"
225378,2000,10.0,"Jan 02, 2010 T 12:23 AM"
76207,2000,8.0,"Nov 14, 2004 T 08:52 PM"
288292,2000,7.0,"Aug 01, 2021 T 12:42 AM"
306831,2000,4.0,"Feb 13, 2007 T 02:43 AM"
10321,2000,7.0,"Oct 15, 2009 T 02:12 AM"
19697,2000,7.0,"Feb 16, 2004 T 07:41 AM"
192314,2000,4.0,"Mar 18, 2022 T 11:47 PM"
321120,2000,6.0,"Jan 17, 2007 T 03:52 PM"
46097,2000,9.0,"Jan 31, 2016 T 07:08 AM"
248261,2001,8.0,"Jul 17, 2012 T 07:50 AM"
14883,2001,10.0,"Jul 30, 2006 T 08:10 PM"
18553,2001,10.0,"Oct 09, 2008 T 07:50 PM"
4209,2001,8.0,"Jun 17, 2016 T 01:47 PM"
191877,2001,9.0,"Oct 30, 2003 T 03:57 PM"
139629,2001,10.0,"Jun 24, 2016 T 12:03 PM"
247170,2001,9.0,"Sep 15, 2018 T 01:57 PM"
323479,2001,9.0,"Feb 16, 2009 T 11:27 AM"
178197,2001,10.0,"Apr 18, 2017 T 07:56 AM"
222960,2001,9.0,"Mar 10, 2010 T 12:11 AM"
24318,2002,2.0,"Feb 26, 2003 T 05:26 PM"
289205,2002,6.0,"Sep 14, 2006 T 10:23 AM"
113815,2002,8.0,"Dec 02, 2009 T 03:02 AM"
1177,2002,8.0,"Sep 01, 2007 T 10:19 AM"
5251,2002,8.0,"Aug 11, 2017 T 09:44 AM"
978,2002,5.0,"Apr 25, 2013 T 05:27 AM"
33034,2002,7.0,"May 18, 2019 T 09:17 AM"
182956,2002,7.0,"Aug 24, 2015 T 06:42 AM"
267529,2002,9.0,"Nov 22, 2007 T 03:03 PM"
119019,2002,10.0,"Jul 27, 2003 T 06:11 AM"
26896,2003,5.0,"Dec 03, 2021 T 09:37 AM"
271432,2003,5.0,"Apr 12, 2010 T 07:51 PM"
10742,2004,10.0,"Nov 11, 2016 T 06:49 AM"
131791,2004,9.0,"Dec 27, 2005 T 05:27 PM"
317131,2004,10.0,"Aug 27, 2017 T 12:33 PM"
317131,2004,10.0,"May 17, 2013 T 03:09 AM"
109719,2004,7.0,"Jan 16, 2011 T 12:51 PM"
109719,2004,7.0,"Apr 19, 2013 T 02:14 AM"
6342,2004,10.0,"Dec 26, 2006 T 03:27 AM"
6342,2004,10.0,"Jul 23, 2005 T 02:49 AM"
10742,2004,10.0,"Jan 07, 2017 T 11:45 AM"
131791,2004,9.0,"Nov 13, 2018 T 07:10 AM"
200982,2006,6.0,"Jan 09, 2015 T 01:37 PM"
115031,2006,10.0,"Jun 11, 2004 T 09:16 PM"
314431,2006,5.0,"Mar 02, 2013 T 10:33 AM"
201694,2006,7.0,"Sep 12, 2013 T 07:54 AM"
189719,2007,6.0,"Jan 04, 2021 T 01:07 PM"
189719,2007,6.0,"Oct 08, 2008 T 12:43 PM"
120657,2008,4.0,"Dec 25, 2019 T 01:08 PM"
21095,2010,3.0,"Feb 18, 2017 T 08:48 AM"
46053,2010,9.0,"Dec 31, 2015 T 01:05 AM"
21132,2011,7.0,"Mar 13, 2010 T 12:12 AM"
247002,2012,5.0,"Jul 23, 2012 T 01:11 PM"
27215,2012,7.0,"Feb 26, 2012 T 05:50 PM"
10439,2012,10.0,"Nov 20, 2004 T 07:37 AM"
9902,2012,9.0,"Nov 04, 2015 T 11:14 AM"
292483,2012,7.0,"May 28, 2005 T 08:55 AM"
144641,2012,8.0,"Feb 01, 2022 T 08:49 PM"
16025,2012,9.0,"Oct 23, 2021 T 03:31 PM"
159903,2013,9.0,"Oct 03, 2017 T 02:53 PM"
259859,2013,10.0,"Nov 29, 2011 T 12:09 PM"
203663,2013,9.0,"May 06, 2009 T 08:55 AM"
101523,2014,8.0,"Nov 30, 2015 T 10:58 AM"
152597,2014,4.0,"May 22, 2004 T 12:52 AM"
186679,2016,8.0,"Aug 15, 2010 T 08:42 AM"
298590,2016,5.0,"Nov 01, 2021 T 11:47 AM"
14345,2017,10.0,"Dec 06, 2007 T 08:42 AM"
46277,2017,5.0,"Aug 08, 2015 T 11:26 PM"
218373,2018,7.0,"Feb 20, 2019 T 08:29 AM"
